"REGIONID","REGION","DISTRIBUTIONAREAID","DISTRIBUTIONAREASHORTCODE","DISTRIBUTIONAREA","AREAOFFICEID","AREAOFFICESHORTCODE","AREAOFFICE","LOCALOFFICEID","LOCALOFFICESHORTCODE","LOCALOFFICE","MODELTYPEID"
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1454,"H11101_P","กฟฟ.บางแสน (รวมการไฟฟ้าในสังกัด)",1094,"H11101","กฟฟ.บางแสน",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1457,"H14101_P","กฟฟ.มาบตาพุด (รวมการไฟฟ้าในสังกัด)",1098,"H14101","กฟฟ.มาบตาพุด",1
1523,"ภาคกลาง",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1457,"H14101_P","กฟฟ.มาบตาพุด (รวมการไฟฟ้าในสังกัด)",1099,"H14201","กฟอ.นิคมพัฒนา",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1511,"K06101_P","กฟจ.ภูเก็ต (รวมการไฟฟ้าในสังกัด)",1511,"K06101_P","กฟจ.ภูเก็ต (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1507,"K02101_P","กฟจ.สุราษฎร์ธานี (รวมการไฟฟ้าในสังกัด)",1507,"K02101_P","กฟจ.สุราษฎร์ธานี (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1546,"K12101_P","กฟฟ.อ.ตะกั่วป่า (รวมการไฟฟ้าในสังกัด)",1546,"K12101_P","กฟฟ.อ.ตะกั่วป่า (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1547,"K13101_P","กฟฟ.อ.ป่าตอง (รวมการไฟฟ้าในสังกัด)",1547,"K13101_P","กฟฟ.อ.ป่าตอง (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1514,"K09101_P","กฟฟ.อ.พุนพิน (รวมการไฟฟ้าในสังกัด)",1514,"K09101_P","กฟฟ.อ.พุนพิน (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1592,"K15101_P","กฟฟ.อ.เวียงสระ (รวมการไฟฟ้าในสังกัด)",1592,"K15101_P","กฟฟ.อ.เวียงสระ (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1579,"K14101_P","กฟอ.กาญจนดิษฐ์(รวมการไฟฟ้าในสังกัด)",1579,"K14101_P","กฟอ.กาญจนดิษฐ์(รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1516,"K11101_P","กฟอ.ถลาง (รวมการไฟฟ้าในสังกัด)",1516,"K11101_P","กฟอ.ถลาง (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1512,"K07101_P","กฟอ.ทุ่งสง (รวมการไฟฟ้าในสังกัด)",1512,"K07101_P","กฟอ.ทุ่งสง (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1515,"K10101_P","กฟอ.ปากพนัง (รวมการไฟฟ้าในสังกัด)",1515,"K10101_P","กฟอ.ปากพนัง (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1513,"K08101_P","กฟอ.เกาะสมุย (รวมการไฟฟ้าในสังกัด)",1513,"K08101_P","กฟอ.เกาะสมุย (รวมการไฟฟ้าในสังกัด)",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1361,"K00000_P","สนง.เขต ต2 นครศรีฯ(รวมการไฟฟ้าในสังกัด)",1361,"K00000_P","สนง.เขต ต2 นครศรีฯ(รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1518,"L02101_P","กฟจ.นราธิวาส (รวมการไฟฟ้าในสังกัด)",1518,"L02101_P","กฟจ.นราธิวาส (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1519,"L03101_P","กฟจ.ปัตตานี (รวมการไฟฟ้าในสังกัด)",1519,"L03101_P","กฟจ.ปัตตานี (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1476,"L06101_P","กฟจ.พัทลุง (รวมการไฟฟ้าในสังกัด)",1476,"L06101_P","กฟจ.พัทลุง (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1517,"L01101_P","กฟจ.ยะลา (รวมการไฟฟ้าในสังกัด)",1517,"L01101_P","กฟจ.ยะลา (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1520,"L04101_P","กฟจ.สงขลา (รวมการไฟฟ้าในสังกัด)",1520,"L04101_P","กฟจ.สงขลา (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1475,"L05101_P","กฟจ.สตูล (รวมการไฟฟ้าในสังกัด)",1475,"L05101_P","กฟจ.สตูล (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1482,"L12101_P","กฟฟ.อ.สะเดา (รวมการไฟฟ้าในสังกัด)",1482,"L12101_P","กฟฟ.อ.สะเดา (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1478,"L08101_P","กฟฟ.อ.สุไหงโก-ลก (รวมการไฟฟ้าในสังกัด)",1478,"L08101_P","กฟฟ.อ.สุไหงโก-ลก (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1522,"L13101_P","กฟอ.จะนะ (รวมการไฟฟ้าในสังกัด)",1522,"L13101_P","กฟอ.จะนะ (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1481,"L11101_P","กฟอ.ระโนด (รวมการไฟฟ้าในสังกัด)",1481,"L11101_P","กฟอ.ระโนด (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1480,"L10101_P","กฟอ.สายบุรี (รวมการไฟฟ้าในสังกัด)",1480,"L10101_P","กฟอ.สายบุรี (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1477,"L07101_P","กฟอ.หาดใหญ่ (รวมการไฟฟ้าในสังกัด)",1477,"L07101_P","กฟอ.หาดใหญ่ (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1479,"L09101_P","กฟอ.เบตง (รวมการไฟฟ้าในสังกัด)",1479,"L09101_P","กฟอ.เบตง (รวมการไฟฟ้าในสังกัด)",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1362,"L00000_P","สนง.เขต ต3 ยะลา(รวมการไฟฟ้าในสังกัด)",1362,"L00000_P","สนง.เขต ต3 ยะลา(รวมการไฟฟ้าในสังกัด)",1
"","",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3","","","",7,"C1_P","การไฟฟ้าเขต1(อยุธยา) ภาค 3",1
"","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3","","","",8,"C2_P","การไฟฟ้าเขต2(ชลบุรี) ภาค 3",1
"","",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3","","","",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1
"","",4,"NE1_P","การไฟฟ้าเขต1(อุดรธานี) ภาค 2","","","",4,"NE1_P","การไฟฟ้าเขต1(อุดรธานี) ภาค 2",1
"","",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2","","","",5,"NE2_P","การไฟฟ้าเขต2(อุบลราชธานี) ภาค 2",1
"","",6,"NE3_P","การไฟฟ้าเขต3(นครราชสีมา) ภาค 2","","","",6,"NE3_P","การไฟฟ้าเขต3(นครราชสีมา) ภาค 2",1
"","",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1","","","",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1
"","",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1","","","",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1
"","",3,"N3_P","การไฟฟ้าเขต3(ลพบุรี) ภาค 1","","","",3,"N3_P","การไฟฟ้าเขต3(ลพบุรี) ภาค 1",1
"","",10,"S1_P","การไฟฟ้าเขต1(เพชรบุรี) ภาค 4","","","",10,"S1_P","การไฟฟ้าเขต1(เพชรบุรี) ภาค 4",1
"","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4","","","",11,"S2_P","การไฟฟ้าเขต2(นครศรีธรรมราช) ภาค 4",1
"","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4","","","",12,"S3_P","การไฟฟ้าเขต3(ยะลา) ภาค 4",1
"","","","","","","","",434,"Z00000","กฟภ.สำนักงานใหญ่",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1425,"A14101_P","กฟอ.จอมทอง (รวมการไฟฟ้าในสังกัด)",524,"A14202","กฟย.ต.บ่อหลวง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1425,"A14101_P","กฟอ.จอมทอง (รวมการไฟฟ้าในสังกัด)",520,"A14101","กฟอ.จอมทอง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1425,"A14101_P","กฟอ.จอมทอง (รวมการไฟฟ้าในสังกัด)",525,"A14203","กฟอ.ดอยเต่า",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1425,"A14101_P","กฟอ.จอมทอง (รวมการไฟฟ้าในสังกัด)",526,"A14204","กฟอ.อมก๋อย",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1425,"A14101_P","กฟอ.จอมทอง (รวมการไฟฟ้าในสังกัด)",523,"A14201","กฟอ.ฮอด",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1425,"A14101_P","กฟอ.จอมทอง (รวมการไฟฟ้าในสังกัด)",522,"A14103","กฟอ.แม่แจ่ม",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1424,"A13101_P","กฟอ.เกาะคา (รวมการไฟฟ้าในสังกัด)",516,"A13202","กฟอ.สบปราบ",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1424,"A13101_P","กฟอ.เกาะคา (รวมการไฟฟ้าในสังกัด)",519,"A13401","กฟอ.ห้างฉัตร",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1424,"A13101_P","กฟอ.เกาะคา (รวมการไฟฟ้าในสังกัด)",513,"A13101","กฟอ.เกาะคา",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1424,"A13101_P","กฟอ.เกาะคา (รวมการไฟฟ้าในสังกัด)",515,"A13201","กฟอ.เถิน",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1424,"A13101_P","กฟอ.เกาะคา (รวมการไฟฟ้าในสังกัด)",514,"A13102","กฟอ.เสริมงาม",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1424,"A13101_P","กฟอ.เกาะคา (รวมการไฟฟ้าในสังกัด)",518,"A13301","กฟอ.แม่ทะ",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1424,"A13101_P","กฟอ.เกาะคา (รวมการไฟฟ้าในสังกัด)",517,"A13203","กฟอ.แม่พริก",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1421,"A10101_P","กฟอ.เทิง (รวมการไฟฟ้าในสังกัด)",501,"A10202","กฟต.บุญเรือง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1421,"A10101_P","กฟอ.เทิง (รวมการไฟฟ้าในสังกัด)",498,"A10105","กฟอ.ขุนตาล",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1421,"A10101_P","กฟอ.เทิง (รวมการไฟฟ้าในสังกัด)",499,"A10112","กฟอ.พญาเม็งราย",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1421,"A10101_P","กฟอ.เทิง (รวมการไฟฟ้าในสังกัด)",500,"A10201","กฟอ.เชียงของ",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1421,"A10101_P","กฟอ.เทิง (รวมการไฟฟ้าในสังกัด)",497,"A10101","กฟอ.เทิง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1421,"A10101_P","กฟอ.เทิง (รวมการไฟฟ้าในสังกัด)",502,"A10204","กฟอ.เวียงแก่น",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1351,"A00000_P","สนง.เขต น1 เชียงใหม่(รวมการไฟฟ้าในสังกัด)",422,"A00000","สนง.เขต เชียงใหม่",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1429,"B04101_P","กฟจ.กำแพงเพชร (รวมการไฟฟ้าในสังกัด)",553,"B04114","กฟก.โกสัมพีนคร",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1429,"B04101_P","กฟจ.กำแพงเพชร (รวมการไฟฟ้าในสังกัด)",551,"B04101","กฟจ.กำแพงเพชร",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1429,"B04101_P","กฟจ.กำแพงเพชร (รวมการไฟฟ้าในสังกัด)",556,"B04602","กฟย.อ.ปางศิลาทอง",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1429,"B04101_P","กฟจ.กำแพงเพชร (รวมการไฟฟ้าในสังกัด)",552,"B04601","กฟส.อ.คลองลาน",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1429,"B04101_P","กฟจ.กำแพงเพชร (รวมการไฟฟ้าในสังกัด)",559,"B04401","กฟอ.พรานกระต่าย",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1429,"B04101_P","กฟจ.กำแพงเพชร (รวมการไฟฟ้าในสังกัด)",560,"B04501","กฟอ.ลานกระบือ",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1429,"B04101_P","กฟจ.กำแพงเพชร (รวมการไฟฟ้าในสังกัด)",561,"B04502","กฟอ.ไทรงาม",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1429,"B04101_P","กฟจ.กำแพงเพชร (รวมการไฟฟ้าในสังกัด)",1335,"B04399","บ้านบึงบ้าน ",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1428,"B03101_P","กฟจ.ตาก (รวมการไฟฟ้าในสังกัด)",547,"B03102","กฟก.วังเจ้า",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1428,"B03101_P","กฟจ.ตาก (รวมการไฟฟ้าในสังกัด)",546,"B03101","กฟจ.ตาก",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1428,"B03101_P","กฟจ.ตาก (รวมการไฟฟ้าในสังกัด)",548,"B03103","กฟต.วังประจบ",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1428,"B03101_P","กฟจ.ตาก (รวมการไฟฟ้าในสังกัด)",549,"B03201","กฟอ.บ้านตาก",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1428,"B03101_P","กฟจ.ตาก (รวมการไฟฟ้าในสังกัด)",550,"B03203","กฟอ.สามเงา",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",584,"B08101","กฟจ.น่าน",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",1551,"B08307","กฟย.อ.บ่อเกลือ",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",1550,"B08306","กฟย.อ.สองแคว",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",1549,"B08305","กฟย.อ.เฉลิมพระเกียรติ",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",593,"B08303","กฟอ.ทุ่งช้าง",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",592,"B08302","กฟอ.ท่าวังผา",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",589,"B08202","กฟอ.นาน้อย",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",590,"B08204","กฟอ.นาหมื่น",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",586,"B08103","กฟอ.บ้านหลวง",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",591,"B08301","กฟอ.ปัว",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",587,"B08104","กฟอ.สันติสุข",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",594,"B08304","กฟอ.เชียงกลาง",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",588,"B08201","กฟอ.เวียงสา",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1466,"B08101_P","กฟจ.น่าน (รวมการไฟฟ้าในสังกัด)",585,"B08102","กฟอ.แม่จริม",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1463,"B05101_P","กฟจ.พิจิตร (รวมการไฟฟ้าในสังกัด)",563,"B05103","กฟก.สากเหล็ก",1
1525,"ภาคเหนือ",2,"N2_P","การไฟฟ้าเขต2(พิษณุโลก) ภาค 1",1463,"B05101_P","กฟจ.พิจิตร (รวมการไฟฟ้าในสังกัด)",562,"B05101","กฟจ.พิจิตร",1
"","",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1521,"I15101_P","กฟอ.ท่ามะกา (รวมการไฟฟ้าในสังกัด)",1521,"I15101_P","กฟอ.ท่ามะกา (รวมการไฟฟ้าในสังกัด)",1
"","",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1490,"I11101_P","กฟอ.นครชัยศรี (รวมการไฟฟ้าในสังกัด)",1490,"I11101_P","กฟอ.นครชัยศรี (รวมการไฟฟ้าในสังกัด)",1
"","",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1491,"I12101_P","กฟอ.บ่อพลอย (รวมการไฟฟ้าในสังกัด)",1491,"I12101_P","กฟอ.บ่อพลอย (รวมการไฟฟ้าในสังกัด)",1
"","",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1485,"I06101_P","กฟอ.บ้านโป่ง (รวมการไฟฟ้าในสังกัด)",1485,"I06101_P","กฟอ.บ้านโป่ง (รวมการไฟฟ้าในสังกัด)",1
"","",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1484,"I05101_P","กฟอ.สามพราน (รวมการไฟฟ้าในสังกัด)",1484,"I05101_P","กฟอ.สามพราน (รวมการไฟฟ้าในสังกัด)",1
"","",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1492,"I13101_P","กฟอ.เดิมบางนางบวช (รวมการไฟฟ้าในสังกัด)",1492,"I13101_P","กฟอ.เดิมบางนางบวช (รวมการไฟฟ้าในสังกัด)",1
"","",9,"C3_P","การไฟฟ้าเขต3(นครปฐม) ภาค 3",1359,"I00000_P","สนง.เขต ก3 นครปฐม(รวมการไฟฟ้าในสังกัด)",1359,"I00000_P","สนง.เขต ก3 นครปฐม(รวมการไฟฟ้าในสังกัด)",1
"","",4,"NE1_P","การไฟฟ้าเขต1(อุดรธานี) ภาค 2",1386,"D03101_P","กฟจ.ขอนแก่น (รวมการไฟฟ้าในสังกัด)",1386,"D03101_P","กฟจ.ขอนแก่น (รวมการไฟฟ้าในสังกัด)",1
"","",4,"NE1_P","การไฟฟ้าเขต1(อุดรธานี) ภาค 2",1389,"D06101_P","กฟจ.นครพนม (รวมการไฟฟ้าในสังกัด)",1389,"D06101_P","กฟจ.นครพนม (รวมการไฟฟ้าในสังกัด)",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1420,"A09101_P","กฟฟ.อ.สันป่าตอง (รวมการไฟฟ้าในสังกัด)",495,"A09101","กฟฟ.อ.สันป่าตอง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1420,"A09101_P","กฟฟ.อ.สันป่าตอง (รวมการไฟฟ้าในสังกัด)",1564,"A09102","กฟย.อ.แม่วาง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1420,"A09101_P","กฟฟ.อ.สันป่าตอง (รวมการไฟฟ้าในสังกัด)",496,"A09301","กฟอ.หางดง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1423,"A12101_P","กฟฟ.อ.แม่ริม (รวมการไฟฟ้าในสังกัด)",1340,"A12303","กฟต.ช่อแล",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1423,"A12101_P","กฟฟ.อ.แม่ริม (รวมการไฟฟ้าในสังกัด)",512,"A12305","กฟต.ป่าแป๋",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1423,"A12101_P","กฟฟ.อ.แม่ริม (รวมการไฟฟ้าในสังกัด)",509,"A12202","กฟต.เมืองงาย",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1423,"A12101_P","กฟฟ.อ.แม่ริม (รวมการไฟฟ้าในสังกัด)",507,"A12109","กฟต.โป่งแยง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1423,"A12101_P","กฟฟ.อ.แม่ริม (รวมการไฟฟ้าในสังกัด)",505,"A12101","กฟฟ.อ.แม่ริม",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1423,"A12101_P","กฟฟ.อ.แม่ริม (รวมการไฟฟ้าในสังกัด)",506,"A12108","กฟอ.สะเมิง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1423,"A12101_P","กฟฟ.อ.แม่ริม (รวมการไฟฟ้าในสังกัด)",508,"A12201","กฟอ.เชียงดาว",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1423,"A12101_P","กฟฟ.อ.แม่ริม (รวมการไฟฟ้าในสังกัด)",510,"A12203","กฟอ.เวียงแหง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1423,"A12101_P","กฟฟ.อ.แม่ริม (รวมการไฟฟ้าในสังกัด)",511,"A12301","กฟอ.แม่แตง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1419,"A08101_P","กฟฟ.อ.แม่สาย (รวมการไฟฟ้าในสังกัด)",491,"A08206","กฟก.ดอยหลวง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1419,"A08101_P","กฟฟ.อ.แม่สาย (รวมการไฟฟ้าในสังกัด)",490,"A08205","กฟบ.เทอดไทย",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1419,"A08101_P","กฟฟ.อ.แม่สาย (รวมการไฟฟ้าในสังกัด)",494,"A08402","กฟฟ.ดอยตุง",1
1525,"ภาคเหนือ",1,"N1_P","การไฟฟ้าเขต1(เชียงใหม่) ภาค 1",1419,"A08101_P","กฟฟ.อ.แม่สาย (รวมการไฟฟ้าในสังกัด)",488,"A08101","กฟฟ.อ.แม่สาย",1
